# Residuals   
# Time        	p             	Ux            	Uy            	k             	omega         	ReThetat      	gammaInt      
1900          	5.249161e-02	3.295324e-03	7.522854e-03	7.532555e-05	3.580049e-03	4.956580e-03	2.751500e-03
1901          	5.321283e-02	3.264950e-03	7.270000e-03	7.525360e-05	3.559818e-03	5.168404e-03	2.730023e-03
1902          	5.349180e-02	3.232479e-03	7.038433e-03	7.502116e-05	3.539295e-03	4.739051e-03	2.713829e-03
1903          	5.419309e-02	3.195591e-03	6.826320e-03	7.488107e-05	3.518913e-03	4.946730e-03	2.708735e-03
1904          	5.466444e-02	3.155229e-03	6.659348e-03	7.476325e-05	3.498243e-03	4.580687e-03	2.710300e-03
1905          	5.462721e-02	3.118907e-03	6.493908e-03	7.501158e-05	3.477377e-03	4.683626e-03	2.733772e-03
1906          	5.444639e-02	3.107680e-03	6.340268e-03	7.492794e-05	3.456530e-03	4.841631e-03	2.753474e-03
1907          	5.309458e-02	3.075417e-03	6.203351e-03	7.508860e-05	3.435503e-03	4.649138e-03	2.756660e-03
1908          	5.420101e-02	3.050142e-03	6.053199e-03	7.538428e-05	3.414267e-03	4.274985e-03	2.735913e-03
1909          	5.216288e-02	3.043624e-03	5.928717e-03	7.528431e-05	3.393161e-03	4.532924e-03	2.703698e-03
1910          	5.264624e-02	3.019083e-03	5.818887e-03	7.540341e-05	3.371765e-03	4.504987e-03	2.670388e-03
1911          	5.150364e-02	2.999615e-03	5.740451e-03	7.546412e-05	3.350312e-03	4.311229e-03	2.619108e-03
1912          	5.191714e-02	2.979280e-03	5.677363e-03	7.562162e-05	3.329470e-03	4.063053e-03	2.536340e-03
1913          	5.080386e-02	2.955156e-03	5.685727e-03	7.564344e-05	3.308113e-03	4.101187e-03	2.474585e-03
1914          	5.000357e-02	2.944494e-03	5.785111e-03	7.537613e-05	3.286204e-03	4.176297e-03	2.412558e-03
1915          	4.923958e-02	2.927632e-03	5.967183e-03	7.519813e-05	3.264267e-03	4.077926e-03	2.346752e-03
1916          	4.608634e-02	2.932951e-03	6.254240e-03	7.490465e-05	3.242524e-03	4.069188e-03	2.286053e-03
1917          	4.468195e-02	2.940916e-03	6.554194e-03	7.470337e-05	3.220288e-03	4.247747e-03	2.257016e-03
1918          	4.357647e-02	2.963937e-03	6.878640e-03	7.474091e-05	3.197228e-03	3.800206e-03	2.251424e-03
1919          	4.235064e-02	2.983372e-03	7.201643e-03	7.483361e-05	3.175833e-03	3.938830e-03	2.269865e-03
1920          	4.051987e-02	2.987382e-03	7.545590e-03	7.480059e-05	3.153433e-03	3.817991e-03	2.287253e-03
1921          	3.763390e-02	2.984018e-03	7.872483e-03	7.478643e-05	3.130790e-03	4.067156e-03	2.307760e-03
1922          	3.601755e-02	2.980087e-03	8.186851e-03	7.484018e-05	3.108173e-03	3.822432e-03	2.341877e-03
1923          	3.481927e-02	2.977760e-03	8.479013e-03	7.472782e-05	3.085394e-03	3.673617e-03	2.395572e-03
1924          	3.578551e-02	2.981797e-03	8.708612e-03	7.444933e-05	3.062390e-03	4.201830e-03	2.452108e-03
1925          	4.056339e-02	3.002349e-03	8.927495e-03	7.384962e-05	3.039591e-03	4.249978e-03	2.520475e-03
1926          	3.790538e-02	3.047379e-03	9.195359e-03	7.325278e-05	3.016674e-03	4.086270e-03	2.593157e-03
1927          	3.809236e-02	3.090315e-03	9.441945e-03	7.257976e-05	2.993638e-03	4.175958e-03	2.659768e-03
1928          	3.879789e-02	3.141030e-03	9.783209e-03	7.163662e-05	2.970539e-03	4.602521e-03	2.724809e-03
1929          	3.815472e-02	3.192875e-03	1.008377e-02	7.055024e-05	2.947363e-03	4.222228e-03	2.786808e-03
1930          	3.942853e-02	3.258501e-03	1.039591e-02	6.955273e-05	2.924133e-03	4.036271e-03	2.856532e-03
1931          	4.141174e-02	3.332098e-03	1.077971e-02	6.860099e-05	2.900965e-03	4.126271e-03	2.923298e-03
1932          	4.299398e-02	3.409683e-03	1.116179e-02	6.798438e-05	2.878576e-03	3.679294e-03	2.992895e-03
1933          	4.222823e-02	3.489333e-03	1.163217e-02	6.737493e-05	2.855101e-03	3.624266e-03	3.058397e-03
1934          	4.303660e-02	3.553405e-03	1.202827e-02	6.682316e-05	2.831641e-03	3.862311e-03	3.109898e-03
1935          	4.156262e-02	3.603418e-03	1.229344e-02	6.630036e-05	2.808161e-03	4.447218e-03	3.138293e-03
1936          	4.043109e-02	3.619475e-03	1.257320e-02	6.588659e-05	2.788145e-03	4.037413e-03	3.155887e-03
1937          	4.091778e-02	3.613162e-03	1.261757e-02	6.564233e-05	2.870248e-03	3.996774e-03	3.162044e-03
1938          	4.037324e-02	3.594861e-03	1.252101e-02	6.551029e-05	2.846213e-03	3.557340e-03	3.151867e-03
1939          	4.066663e-02	3.567868e-03	1.230666e-02	6.548480e-05	2.820169e-03	3.802256e-03	3.131512e-03
1940          	4.193825e-02	3.544730e-03	1.198898e-02	6.568960e-05	2.795349e-03	3.509927e-03	3.117504e-03
1941          	4.166201e-02	3.532807e-03	1.167049e-02	6.607455e-05	2.773925e-03	4.188572e-03	3.090881e-03
1942          	4.155802e-02	3.528998e-03	1.133799e-02	6.649829e-05	2.749395e-03	4.203871e-03	3.064323e-03
1943          	4.260703e-02	3.531538e-03	1.097025e-02	6.679203e-05	2.724831e-03	4.149428e-03	3.026431e-03
1944          	4.304173e-02	3.537478e-03	1.057462e-02	6.709004e-05	2.700227e-03	3.982666e-03	2.984736e-03
1945          	4.351933e-02	3.547185e-03	1.017961e-02	6.734621e-05	2.675440e-03	4.529219e-03	2.942196e-03
1946          	4.512624e-02	3.554077e-03	9.789370e-03	6.756792e-05	2.650841e-03	4.562409e-03	2.916582e-03
1947          	4.855973e-02	3.558942e-03	9.405435e-03	6.770201e-05	2.626074e-03	5.139680e-03	2.899163e-03
1948          	4.723902e-02	3.561607e-03	9.067262e-03	6.774374e-05	2.601323e-03	4.677226e-03	2.903498e-03
1949          	4.969806e-02	3.591422e-03	8.846570e-03	6.769618e-05	2.576430e-03	5.188891e-03	2.900401e-03
1950          	5.109541e-02	3.613771e-03	8.675701e-03	6.754638e-05	2.551623e-03	5.147717e-03	2.918032e-03
1951          	5.259636e-02	3.650373e-03	8.501778e-03	6.740506e-05	2.526773e-03	5.207156e-03	2.936043e-03
1952          	5.315254e-02	3.673586e-03	8.355237e-03	6.756967e-05	2.501908e-03	5.151568e-03	2.971250e-03
1953          	5.410620e-02	3.709267e-03	8.224886e-03	6.768550e-05	2.477083e-03	4.699527e-03	3.010314e-03
1954          	5.438249e-02	3.736120e-03	8.095734e-03	6.771629e-05	2.452286e-03	4.549802e-03	3.064952e-03
1955          	5.451456e-02	3.774432e-03	7.971838e-03	6.782252e-05	2.427603e-03	4.555439e-03	3.115235e-03
1956          	5.517477e-02	3.820871e-03	7.891359e-03	6.797689e-05	2.403081e-03	4.934716e-03	3.184243e-03
1957          	5.395854e-02	3.861778e-03	7.834622e-03	6.816197e-05	2.376839e-03	5.056521e-03	3.255469e-03
1958          	5.282023e-02	3.895322e-03	7.775210e-03	6.839343e-05	2.351196e-03	4.914396e-03	3.327069e-03
1959          	5.192138e-02	3.944104e-03	7.760012e-03	6.845227e-05	2.325330e-03	4.696649e-03	3.387884e-03
1960          	5.088263e-02	3.980764e-03	7.752582e-03	6.829384e-05	2.299434e-03	4.705071e-03	3.419658e-03
1961          	5.171874e-02	4.013645e-03	7.810860e-03	6.832855e-05	2.273918e-03	4.745558e-03	3.398421e-03
1962          	5.468089e-02	4.038397e-03	7.915547e-03	6.843034e-05	2.248433e-03	4.818811e-03	3.353768e-03
1963          	5.868096e-02	4.057211e-03	8.074096e-03	6.827048e-05	2.222937e-03	4.412817e-03	3.298727e-03
1964          	5.657020e-02	4.072195e-03	8.317448e-03	6.840201e-05	2.197940e-03	4.725819e-03	3.212124e-03
1965          	5.653285e-02	4.079646e-03	8.609396e-03	6.857147e-05	2.173185e-03	4.464042e-03	3.129727e-03
1966          	5.501395e-02	4.095517e-03	8.938892e-03	6.876207e-05	2.148178e-03	4.601134e-03	3.056452e-03
1967          	5.548653e-02	4.100530e-03	9.279024e-03	6.900813e-05	2.123440e-03	4.523667e-03	2.983304e-03
1968          	5.507956e-02	4.106066e-03	9.638814e-03	6.960983e-05	2.098900e-03	4.408629e-03	2.926030e-03
1969          	5.355238e-02	4.118631e-03	1.006563e-02	6.993719e-05	2.074577e-03	4.364833e-03	2.887454e-03
1970          	5.091790e-02	4.124604e-03	1.053134e-02	7.032154e-05	2.050436e-03	4.681065e-03	2.862870e-03
1971          	5.009671e-02	4.120174e-03	1.105661e-02	7.072785e-05	2.026578e-03	4.585303e-03	2.857295e-03
1972          	4.864678e-02	4.119443e-03	1.161638e-02	7.071369e-05	2.002902e-03	4.190016e-03	2.852672e-03
1973          	4.753677e-02	4.101564e-03	1.225933e-02	7.072979e-05	1.979420e-03	4.269872e-03	2.867161e-03
1974          	4.688165e-02	4.099773e-03	1.305269e-02	7.064550e-05	1.956219e-03	4.218172e-03	2.894941e-03
1975          	4.598543e-02	4.099639e-03	1.403287e-02	7.036623e-05	1.932699e-03	4.583686e-03	2.935348e-03
1976          	4.617180e-02	4.110538e-03	1.525623e-02	7.021915e-05	1.910552e-03	4.663443e-03	2.990824e-03
1977          	4.697626e-02	4.134786e-03	1.678544e-02	6.987931e-05	1.888142e-03	5.011938e-03	3.056543e-03
1978          	4.762613e-02	4.156451e-03	1.867561e-02	6.965157e-05	1.861478e-03	4.792979e-03	3.133178e-03
1979          	5.324573e-02	4.195724e-03	2.096647e-02	6.922410e-05	1.843974e-03	4.502123e-03	3.207715e-03
1980          	4.876891e-02	4.228700e-03	2.333586e-02	6.889981e-05	1.822204e-03	4.428722e-03	3.280180e-03
1981          	5.157679e-02	4.293190e-03	2.588701e-02	6.837851e-05	1.800567e-03	4.637064e-03	3.359217e-03
1982          	4.826647e-02	4.302880e-03	2.657676e-02	6.800104e-05	1.777646e-03	4.379922e-03	3.426271e-03
1983          	4.740054e-02	4.350449e-03	2.518047e-02	6.755994e-05	1.754959e-03	4.175824e-03	3.487137e-03
1984          	4.745003e-02	4.388857e-03	2.302311e-02	6.703561e-05	1.732631e-03	4.225209e-03	3.531493e-03
1985          	4.630610e-02	4.432553e-03	2.114728e-02	6.653644e-05	1.710638e-03	4.735984e-03	3.563720e-03
1986          	4.477139e-02	4.464471e-03	1.963286e-02	6.596564e-05	1.689389e-03	5.083825e-03	3.572596e-03
1987          	4.377286e-02	4.484316e-03	1.835456e-02	6.535699e-05	1.667955e-03	5.016246e-03	3.576101e-03
1988          	4.251070e-02	4.501651e-03	1.735785e-02	6.484474e-05	1.646863e-03	4.473530e-03	3.615165e-03
1989          	4.110319e-02	4.512369e-03	1.657248e-02	6.444390e-05	1.626057e-03	4.595657e-03	3.631097e-03
1990          	4.007311e-02	4.516473e-03	1.596765e-02	6.396224e-05	1.605812e-03	4.600151e-03	3.573953e-03
1991          	3.948967e-02	4.519912e-03	1.553058e-02	6.350593e-05	1.586349e-03	4.640138e-03	3.561675e-03
1992          	3.961573e-02	4.526068e-03	1.523781e-02	6.311065e-05	1.565923e-03	5.125397e-03	3.581128e-03
1993          	4.082537e-02	4.531319e-03	1.506088e-02	6.262439e-05	1.546492e-03	5.056680e-03	3.580213e-03
1994          	4.205810e-02	4.534816e-03	1.501232e-02	6.230380e-05	1.527025e-03	5.109171e-03	3.555390e-03
1995          	4.394201e-02	4.541844e-03	1.508921e-02	6.212339e-05	1.507678e-03	4.951469e-03	3.507044e-03
1996          	4.445039e-02	4.552899e-03	1.526768e-02	6.195163e-05	1.488604e-03	5.419084e-03	3.464515e-03
1997          	4.388631e-02	4.560287e-03	1.555700e-02	6.191760e-05	1.470080e-03	5.634085e-03	3.417715e-03
1998          	4.405407e-02	4.569440e-03	1.594233e-02	6.187975e-05	1.451774e-03	5.553275e-03	3.372752e-03
1999          	4.483014e-02	4.580793e-03	1.648661e-02	6.193107e-05	1.433623e-03	5.791868e-03	3.343610e-03
2000          	4.509798e-02	4.582775e-03	1.716296e-02	6.191594e-05	1.416257e-03	5.463470e-03	3.333864e-03
2001          	4.652332e-02	4.594384e-03	1.803915e-02	6.199237e-05	1.398544e-03	5.339373e-03	3.349923e-03
2002          	4.702654e-02	4.610201e-03	1.905735e-02	6.205859e-05	1.381042e-03	5.544958e-03	3.376719e-03
2003          	4.807386e-02	4.613750e-03	2.005287e-02	6.215697e-05	1.363744e-03	5.507434e-03	3.423859e-03
2004          	4.777124e-02	4.616496e-03	2.104855e-02	6.244454e-05	1.346663e-03	5.434967e-03	3.470547e-03
2005          	4.996751e-02	4.611952e-03	2.207450e-02	6.265990e-05	1.327866e-03	5.538584e-03	3.543522e-03
2006          	5.156106e-02	4.609983e-03	2.292211e-02	6.291602e-05	1.313453e-03	5.448455e-03	3.623890e-03
2007          	5.194629e-02	4.606192e-03	2.358642e-02	6.306740e-05	1.297056e-03	5.223531e-03	3.704972e-03
2008          	5.326095e-02	4.598513e-03	2.400554e-02	6.313882e-05	1.280848e-03	4.925950e-03	3.788063e-03
2009          	5.281192e-02	4.585529e-03	2.401376e-02	6.309183e-05	1.264897e-03	5.352932e-03	3.861804e-03
2010          	5.415774e-02	4.577422e-03	2.351469e-02	6.291469e-05	1.249161e-03	5.349706e-03	3.913945e-03
2011          	5.354653e-02	4.582038e-03	2.272199e-02	6.262938e-05	1.233092e-03	5.263404e-03	3.935132e-03
2012          	5.381527e-02	4.597449e-03	2.170300e-02	6.243088e-05	1.217515e-03	5.677738e-03	3.902462e-03
2013          	5.171618e-02	4.614329e-03	2.070727e-02	6.222845e-05	1.202146e-03	5.540225e-03	3.827907e-03
2014          	5.114192e-02	4.623496e-03	1.969144e-02	6.199840e-05	1.187010e-03	5.496082e-03	3.762298e-03
2015          	4.936817e-02	4.638148e-03	1.873397e-02	6.180066e-05	1.172036e-03	5.903616e-03	3.665991e-03
2016          	4.978772e-02	4.663124e-03	1.794693e-02	6.158364e-05	1.157341e-03	5.781494e-03	3.551055e-03
2017          	5.115483e-02	4.689961e-03	1.725287e-02	6.151121e-05	1.144455e-03	5.619861e-03	3.471933e-03
2018          	5.233368e-02	4.712806e-03	1.671172e-02	6.156617e-05	1.129875e-03	5.095633e-03	3.404176e-03
2019          	5.170409e-02	4.737488e-03	1.633019e-02	6.176182e-05	1.116253e-03	5.164058e-03	3.348648e-03
2020          	5.326056e-02	4.758195e-03	1.616145e-02	6.192208e-05	1.103686e-03	4.827371e-03	3.291631e-03
2021          	5.497682e-02	4.780429e-03	1.619674e-02	6.203962e-05	1.090287e-03	4.920887e-03	3.241632e-03
2022          	5.584905e-02	4.800741e-03	1.637248e-02	6.212337e-05	1.076636e-03	5.090180e-03	3.196551e-03
2023          	5.574537e-02	4.806515e-03	1.670392e-02	6.214106e-05	1.063219e-03	4.862977e-03	3.160336e-03
2024          	5.629256e-02	4.796640e-03	1.706773e-02	6.208770e-05	1.049940e-03	4.701394e-03	3.128323e-03
2025          	5.755150e-02	4.783917e-03	1.739605e-02	6.200945e-05	1.036832e-03	5.091683e-03	3.115085e-03
2026          	5.588905e-02	4.768620e-03	1.774013e-02	6.173738e-05	1.023939e-03	4.444191e-03	3.100833e-03
2027          	5.354823e-02	4.729880e-03	1.800748e-02	6.134248e-05	1.011195e-03	4.351613e-03	3.099784e-03
2028          	5.238241e-02	4.684740e-03	1.812190e-02	6.073210e-05	9.986474e-04	4.246110e-03	3.107102e-03
2029          	5.151614e-02	4.626362e-03	1.805467e-02	6.018233e-05	9.865305e-04	4.536254e-03	3.114836e-03
2030          	5.196482e-02	4.568246e-03	1.778727e-02	5.971618e-05	9.743882e-04	4.670739e-03	3.132531e-03
2031          	5.283780e-02	4.525808e-03	1.740545e-02	5.938795e-05	9.623070e-04	4.650229e-03	3.164973e-03
2032          	5.361126e-02	4.486510e-03	1.694223e-02	5.920925e-05	9.503181e-04	4.583213e-03	3.211119e-03
2033          	5.251975e-02	4.452253e-03	1.639243e-02	5.920022e-05	9.385013e-04	4.314832e-03	3.261801e-03
2034          	5.201361e-02	4.420505e-03	1.574907e-02	5.937003e-05	9.259921e-04	4.348690e-03	3.317153e-03
2035          	5.128912e-02	4.396276e-03	1.509966e-02	5.952864e-05	9.153507e-04	4.733201e-03	3.389188e-03
2036          	5.100773e-02	4.379470e-03	1.444267e-02	5.972962e-05	9.040146e-04	4.739377e-03	3.467433e-03
2037          	5.015505e-02	4.367222e-03	1.377203e-02	5.989637e-05	8.929383e-04	4.626489e-03	3.557870e-03
2038          	5.151638e-02	4.362265e-03	1.314442e-02	6.003989e-05	8.818552e-04	4.692589e-03	3.654639e-03
2039          	5.220628e-02	4.356240e-03	1.252854e-02	6.013463e-05	8.711802e-04	4.416500e-03	3.758181e-03
2040          	5.250807e-02	4.356879e-03	1.198821e-02	6.031834e-05	8.608113e-04	4.512818e-03	3.858754e-03
2041          	5.142926e-02	4.344591e-03	1.145155e-02	6.060013e-05	8.500922e-04	4.429390e-03	3.950336e-03
2042          	5.228496e-02	4.344716e-03	1.110897e-02	6.075654e-05	8.400525e-04	4.888298e-03	4.030490e-03
2043          	5.292275e-02	4.330879e-03	1.079933e-02	6.093565e-05	8.299645e-04	4.786641e-03	4.100179e-03
2044          	5.200221e-02	4.308643e-03	1.053547e-02	6.106882e-05	8.198920e-04	4.671089e-03	4.153223e-03
2045          	5.221232e-02	4.264865e-03	1.025648e-02	6.116545e-05	8.099870e-04	5.324186e-03	4.169302e-03
2046          	5.186427e-02	4.237411e-03	1.007703e-02	6.138367e-05	8.002032e-04	4.753050e-03	4.169021e-03
2047          	5.176411e-02	4.218934e-03	9.919658e-03	6.141614e-05	7.905548e-04	4.872078e-03	4.137708e-03
2048          	5.110509e-02	4.183895e-03	9.759327e-03	6.165511e-05	7.810193e-04	4.437774e-03	4.076230e-03
2049          	5.030714e-02	4.164096e-03	9.659856e-03	1.462492e-06	9.818315e-01	4.459111e-03	3.991763e-03
2050          	5.031031e-02	4.120418e-03	9.519628e-03	1.475273e-06	5.025226e-03	4.846500e-03	3.891637e-03
2051          	5.067763e-02	7.996351e-04	3.986353e-03	1.367352e-06	5.025228e-03	1.021753e-03	4.683803e-04
2052          	5.505399e-02	4.035567e-03	9.493578e-03	1.478618e-06	5.025226e-03	4.823815e-03	3.616574e-03
2053          	5.505612e-02	3.988890e-03	9.648920e-03	1.472621e-06	5.025226e-03	4.685428e-03	3.492230e-03
2054          	5.517634e-02	3.952836e-03	9.856750e-03	1.466990e-06	5.025226e-03	4.771379e-03	3.375747e-03
2055          	5.483232e-02	3.917181e-03	1.013542e-02	1.459559e-06	5.025226e-03	5.028462e-03	3.270214e-03
2056          	5.487174e-02	3.865040e-03	1.047839e-02	1.454065e-06	5.025226e-03	4.860801e-03	3.180857e-03
2057          	5.540664e-02	3.810687e-03	1.083750e-02	1.448854e-06	5.025226e-03	4.633393e-03	3.108734e-03
2058          	5.541382e-02	3.746273e-03	1.118823e-02	1.444620e-06	5.025226e-03	4.545587e-03	3.046243e-03
2059          	5.573398e-02	3.664795e-03	1.150306e-02	1.442120e-06	5.025226e-03	5.063708e-03	2.997883e-03
2060          	5.459233e-02	3.581551e-03	1.176986e-02	1.440106e-06	5.025226e-03	5.032737e-03	2.960339e-03
2061          	5.261295e-02	3.475133e-03	1.195371e-02	1.518167e-06	5.025226e-03	4.968276e-03	2.941439e-03
2062          	5.110278e-02	3.386153e-03	1.206795e-02	1.513655e-06	5.025226e-03	4.980225e-03	2.937405e-03
2063          	4.969514e-02	3.291284e-03	1.210551e-02	1.510168e-06	5.025226e-03	4.772081e-03	2.942908e-03
2064          	4.926030e-02	3.213917e-03	1.202996e-02	1.505849e-06	5.025226e-03	4.999834e-03	2.967363e-03
2065          	4.827683e-02	3.154979e-03	1.188429e-02	1.500123e-06	5.025226e-03	4.880556e-03	2.998184e-03
2066          	4.669351e-02	3.088808e-03	1.165574e-02	1.496745e-06	5.025227e-03	4.964277e-03	3.046265e-03
2067          	4.588609e-02	3.037107e-03	1.135216e-02	1.493820e-06	5.025227e-03	4.894945e-03	3.097792e-03
2068          	4.458685e-02	3.003332e-03	1.101927e-02	1.491093e-06	5.025227e-03	4.968444e-03	3.141354e-03
2069          	4.237216e-02	2.959089e-03	1.063275e-02	1.489402e-06	5.025227e-03	5.348244e-03	3.176419e-03
2070          	4.184800e-02	2.934374e-03	1.027080e-02	1.549472e-06	5.025227e-03	4.678718e-03	3.212017e-03
2071          	4.079431e-02	2.913681e-03	9.883451e-03	1.547680e-06	5.025227e-03	4.877994e-03	3.226987e-03
2072          	4.073338e-02	2.895090e-03	9.515104e-03	1.549810e-06	5.025227e-03	4.456581e-03	3.217930e-03
2073          	4.151748e-02	2.878062e-03	9.163532e-03	1.547991e-06	5.025227e-03	4.879591e-03	3.177262e-03
2074          	4.175120e-02	2.857349e-03	8.851452e-03	1.547077e-06	5.025227e-03	4.810127e-03	3.118188e-03
2075          	4.243998e-02	2.842677e-03	8.534830e-03	1.543091e-06	5.025227e-03	4.888590e-03	3.077478e-03
2076          	4.706279e-02	2.831733e-03	8.202400e-03	1.540945e-06	5.025227e-03	4.774877e-03	3.073036e-03
2077          	4.232327e-02	2.827359e-03	7.887545e-03	1.535250e-06	5.025227e-03	4.460920e-03	3.093955e-03
2078          	4.283040e-02	2.800170e-03	7.551303e-03	1.530504e-06	5.025227e-03	4.161745e-03	3.124160e-03
2079          	4.327274e-02	2.803700e-03	7.402502e-03	1.524647e-06	5.025227e-03	4.353057e-03	3.139528e-03
2080          	4.322058e-02	2.795603e-03	7.187469e-03	1.519721e-06	5.025227e-03	4.064163e-03	3.141466e-03
2081          	4.285956e-02	2.808446e-03	7.061697e-03	1.512774e-06	5.025227e-03	4.110018e-03	3.158540e-03
2082          	4.337851e-02	2.810199e-03	6.923687e-03	1.509263e-06	5.025227e-03	3.970230e-03	3.171935e-03
2083          	4.324440e-02	2.823560e-03	6.778116e-03	1.503862e-06	5.025227e-03	3.937098e-03	3.190837e-03
2084          	4.334078e-02	2.819341e-03	6.611107e-03	1.502380e-06	5.025227e-03	3.955003e-03	3.197695e-03
2085          	4.307402e-02	2.817812e-03	6.462205e-03	1.500679e-06	5.025227e-03	4.093271e-03	3.188475e-03
2086          	4.301228e-02	2.806662e-03	6.341895e-03	1.497097e-06	5.025227e-03	3.913724e-03	3.166284e-03
2087          	4.394380e-02	2.792283e-03	6.238355e-03	1.490773e-06	5.025227e-03	3.694741e-03	3.143584e-03
2088          	4.275262e-02	2.789605e-03	6.155409e-03	1.482527e-06	5.025227e-03	3.671129e-03	3.132623e-03
2089          	4.172735e-02	2.792834e-03	6.078574e-03	1.474564e-06	5.025227e-03	3.819684e-03	3.137321e-03
2090          	4.195348e-02	2.802856e-03	6.012335e-03	1.466714e-06	5.025227e-03	4.159163e-03	3.157556e-03
2091          	4.141934e-02	2.827831e-03	5.929101e-03	1.457753e-06	5.025227e-03	4.420482e-03	3.191165e-03
2092          	4.108172e-02	2.867045e-03	5.874284e-03	1.453883e-06	5.025228e-03	4.653816e-03	3.226829e-03
